Teacher,Gradebook,Department,Student ID,Student Name,Grade Level,Team,Counselor,MP2 Average,MP2 Letter Grade,FG Average,FG Letter Grade
"Bucco, Lauren P","MA6406/4 - Pre-Calculus, MTWR, Per. 5 (FY)",Math,106,"Devgn, Ajay",11,,"Casamento, Steven P",57.89%,F,61.03,D-
"Bucco, Lauren P","MA6406/4 - Pre-Calculus, MTWR, Per. 5 (FY)",Math,121,"Chopra, Parineeti",11,,"Casamento, Steven P",88.23%,B+,88.73,B+
"Bucco, Lauren P","MA6406/4 - Pre-Calculus, MTWR, Per. 5 (FY)",Math,129,"Rowling, J.K.",11,,"Donnelly, Marin",75.24%,C,76.08,C
"Bucco, Lauren P","MA6406/4 - Pre-Calculus, MTWR, Per. 5 (FY)",Math,141,"Bhagat, Chetan",11,,"Donnelly, Marin",74.38%,C,73.95,C
"Bucco, Lauren P","MA6406/4 - Pre-Calculus, MTWR, Per. 5 (FY)",Math,195,"Justice, Victoria",11,,"Schneider, Cristina",69.2%,D+,69.55,C-
"Kirkby, Kevin M","MA6406/5 - Pre-Calculus, MTRF, Per. 7 (FY)",Math,39,"West, Kanye",11,,"Petzold, Alexa",90.48%,A-,95.87,A
"Kirkby, Kevin M","MA6406/5 - Pre-Calculus, MTRF, Per. 7 (FY)",Math,109,"Aguero, Sergio",11,,"Casamento, Steven P",95.6%,A,97.2,A
"Kirkby, Kevin M","MA6406/5 - Pre-Calculus, MTRF, Per. 7 (FY)",Math,111,"Seacrest, Ryan",11,,"Casamento, Steven P",98.58%,A+,97.03,A
"Kirkby, Kevin M","MA6406/5 - Pre-Calculus, MTRF, Per. 7 (FY)",Math,175,"Tata, Ratan",11,,"Schneider, Cristina",88.69%,B+,86.97,B+
"Kirkby, Kevin M","MA6406/5 - Pre-Calculus, MTRF, Per. 7 (FY)",Math,180,"Arjona, Ricardo",11,,"Schneider, Cristina",96.18%,A,98.34,A+
"Kirkby, Kevin M","MA6406/5 - Pre-Calculus, MTRF, Per. 7 (FY)",Math,185,"Tinelli, Marcelo",11,,"Schneider, Cristina",90.89%,A-,92.3,A-
"Gaeta, Michelle","MA6407/1 - College Algebra, MTWR, Per. 1 (S2)",Math,102,"Kapoor, Shaandaar",11,,"Casamento, Steven P",100%,A+,100,A+
"Gaeta, Michelle","MA6407/1 - College Algebra, MTWR, Per. 1 (S2)",Math,193,"Oppenheimer, Robert",11,,"Schneider, Cristina",99%,A+,99,A+
"Gaeta, Michelle","MA6407/2 - College Algebra, MTWF, Per. 2 (S2)",Math,4,"Ronaldo, Cristiano",11,,"Howard, Jenna",99%,A+,99,A+
"Gaeta, Michelle","MA6407/2 - College Algebra, MTWF, Per. 2 (S2)",Math,155,"Santana, Luan",11,,"Donnelly, Marin",100%,A+,100,A+
"Gaeta, Michelle","MA6407/3 - College Algebra, MTWR, Per. 5 (S2)",Math,123,"Viceral, Jose",11,,"Casamento, Steven P",97%,A,97,A
"Gaeta, Michelle","MA6407/3 - College Algebra, MTWR, Per. 5 (S2)",Math,133,"Songz, Trey",11,,"Donnelly, Marin",100%,A+,100,A+
"Gaeta, Michelle","MA6407/3 - College Algebra, MTWR, Per. 5 (S2)",Math,158,"Alonso, Xabi",11,,"Donnelly, Marin",96%,A,96,A
"Gaeta, Michelle","MA6407/3 - College Algebra, MTWR, Per. 5 (S2)",Math,203,"Alves, Daniel",11,,"Schneider, Cristina",92%,A-,92,A-
"Bucco, Lauren P","MA6418/1 - Discrete Math, MTRF, Per. 7 (FY)",Math,43,"Atkins, Adele",11,,"Petzold, Alexa", , ,97.69,A+
"Killian, Kevin","MA6603/1 - Honors Pre-Calculus, MWRF, Per. 4 (FY)",Math,8,"Kardashian, Kim",11,,"Howard, Jenna",80.1%,B-,84.18,B
"Killian, Kevin","MA6603/1 - Honors Pre-Calculus, MWRF, Per. 4 (FY)",Math,10,"Timberlake, Justin",11,,"Howard, Jenna",90.91%,A-,92.6,A
"Killian, Kevin","MA6603/1 - Honors Pre-Calculus, MWRF, Per. 4 (FY)",Math,25,"Mars, Bruno",11,,"Howard, Jenna",93.43%,A,93.71,A
"Killian, Kevin","MA6603/1 - Honors Pre-Calculus, MWRF, Per. 4 (FY)",Math,30,"Tendulkar, Sachin",11,,"Howard, Jenna",88.19%,B+,90.31,A-
"Killian, Kevin","MA6603/1 - Honors Pre-Calculus, MWRF, Per. 4 (FY)",Math,69,"Sanz, Alejandro",11,,"Petzold, Alexa",93.82%,A,93.32,A
"Killian, Kevin","MA6603/1 - Honors Pre-Calculus, MWRF, Per. 4 (FY)",Math,88,"Hilton, Paris",11,,"Casamento, Steven P",80.61%,B-,81.92,B-
"Killian, Kevin","MA6603/1 - Honors Pre-Calculus, MWRF, Per. 4 (FY)",Math,90,"Hanks, Tom",11,,"Casamento, Steven P",90.24%,A-,92.17,A-
"Killian, Kevin","MA6603/1 - Honors Pre-Calculus, MWRF, Per. 4 (FY)",Math,117,"Jackman, Hugh",11,,"Casamento, Steven P",94.28%,A,94.75,A
"Killian, Kevin","MA6603/1 - Honors Pre-Calculus, MWRF, Per. 4 (FY)",Math,118,"Degrasse-Tyson, Neil",11,,"Casamento, Steven P",90.37%,A-,90.7,A-
"Killian, Kevin","MA6603/1 - Honors Pre-Calculus, MWRF, Per. 4 (FY)",Math,127,"Cole, John",11,,"Casamento, Steven P",95.66%,A,94.3,A
"Killian, Kevin","MA6603/1 - Honors Pre-Calculus, MWRF, Per. 4 (FY)",Math,137,"Locsin, Angel",11,,"Donnelly, Marin",80.75%,B-,82.6,B
"Killian, Kevin","MA6603/1 - Honors Pre-Calculus, MWRF, Per. 4 (FY)",Math,150,"Maya, Luna",11,,"Donnelly, Marin",83.54%,B,86.06,B
"Killian, Kevin","MA6603/1 - Honors Pre-Calculus, MWRF, Per. 4 (FY)",Math,157,"Noah, Trevor",11,,"Donnelly, Marin",91.5%,A-,91.25,A-
"Killian, Kevin","MA6603/1 - Honors Pre-Calculus, MWRF, Per. 4 (FY)",Math,159,"Lamar, Kendrick",11,,"Donnelly, Marin",91.31%,A-,90.78,A-
"Killian, Kevin","MA6603/1 - Honors Pre-Calculus, MWRF, Per. 4 (FY)",Math,163,"Derbez, Eugenio",11,,"Donnelly, Marin",88.37%,B+,90.03,A-
"Killian, Kevin","MA6603/1 - Honors Pre-Calculus, MWRF, Per. 4 (FY)",Math,202,"VanPersie, Robin",11,,"Donnelly, Marin",73.46%,C,75.5,C
"Killian, Kevin","MA6603/1 - Honors Pre-Calculus, MWRF, Per. 4 (FY)",Math,205,"Anthony, Carmelo",11,,"Schneider, Cristina",90.99%,A-,90.26,A-
"Bucco, Lauren P","MA6700/1 - AP Calculus AB, MTWR, Per. 1 (FY)",Math,135,"Huck, Luciano",11,,"Donnelly, Marin",89.75%,A-,83.2,B
"Bucco, Lauren P","MA6700/2 - AP Calculus AB, MWRF, Per. 8 (FY)",Math,26,"Khan, Shah",11,,"Howard, Jenna",99.22%,A+,92.47,A-
"Postman, Ryan R","MA6701/1 - AP Calculus BC, MWRF, Per. 8 (FY)",Math,16,"Fallon, Jimmy",11,,"Howard, Jenna",95%,A,95.8,A
"Postman, Ryan R","MA6701/1 - AP Calculus BC, MWRF, Per. 8 (FY)",Math,125,"Sean, Big",11,,"Casamento, Steven P",95%,A,95.2,A
"Postman, Ryan R","MA6701/1 - AP Calculus BC, MWRF, Per. 8 (FY)",Math,145,"Bedi, Kiran",11,,"Donnelly, Marin",95%,A,92.4,A-
"Postman, Ryan R","MA6701/1 - AP Calculus BC, MWRF, Per. 8 (FY)",Math,206,"Marvel, Captain",11,,"Schneider, Cristina",95%,A,87.9,B+
"Gaeta, Michelle","MA6703/1 - AP Statistics, MWRF, Per. 8 (FY)",Math,25,"Mars, Bruno",11,,"Howard, Jenna",98%,A+,97,A
"Gaeta, Michelle","MA6703/1 - AP Statistics, MWRF, Per. 8 (FY)",Math,163,"Derbez, Eugenio",11,,"Donnelly, Marin",99%,A+,97,A
"Gaeta, Michelle","MA6703/1 - AP Statistics, MWRF, Per. 8 (FY)",Math,200,"Schefter, Adam",11,,"Schneider, Cristina",98%,A+,98,A+
"Uhl, John","MA6704/1 - AP Computer Science A, MTWF, Per. 6 (FY)",Math,46,"Özil, Mesut",11,,"Petzold, Alexa",96.6%,A,95.44,A
"Uhl, John","MA6704/1 - AP Computer Science A, MTWF, Per. 6 (FY)",Math,50,"Minaj, Nicki",11,,"Petzold, Alexa",85.92%,B,79.41,C+
"Uhl, John","MA6704/1 - AP Computer Science A, MTWF, Per. 6 (FY)",Math,66,"Dogg, Snoop",11,,"Petzold, Alexa",92.72%,A,89.41,B+
"Uhl, John","MA6704/1 - AP Computer Science A, MTWF, Per. 6 (FY)",Math,96,"Nadal, Rafa",11,,"Casamento, Steven P",91.1%,A-,89.26,B+
"Uhl, John","MA6704/1 - AP Computer Science A, MTWF, Per. 6 (FY)",Math,177,"Williams, Pharrell",11,,"Schneider, Cristina",83.17%,B,81.44,B-
"Uhl, John","MA6705/1 - Intro to Comp Sci & App Development, MWRF, Per. 8 (FY)",Math,115,"Lima, Gusttavo",11,,"Casamento, Steven P",91.25%,A-,94.73,A
"Uhl, John","MA6705/1 - Intro to Comp Sci & App Development, MWRF, Per. 8 (FY)",Math,178,"Maddow, Rachel",11,,"Schneider, Cristina",87.5%,B+,87.04,B+
"Uhl, John","MA6705/1 - Intro to Comp Sci & App Development, MWRF, Per. 8 (FY)",Math,181,"Marquezine, Bruna",11,,"Schneider, Cristina",97.08%,A,96.9,A
"Uhl, John","MA6706/1 - Advanced Topics in Computer Science (H), MTRF, Per. 7 (FY)",Math,25,"Mars, Bruno",11,,"Howard, Jenna",99.15%,A+,99.58,A+
"Uhl, John","MA6706/1 - Advanced Topics in Computer Science (H), MTRF, Per. 7 (FY)",Math,42,"Padukone, Deepika",11,,"Petzold, Alexa",98.3%,A,99.15,A+
"Kirkby, Kevin M","MA8410/1 - Algebra II, MTRF, Per. 3 (FY)",Math,21,"Lopez, Jennifer",11,,"Howard, Jenna",98.36%,A+,95.09,A
"Kirkby, Kevin M","MA8410/1 - Algebra II, MTRF, Per. 3 (FY)",Math,32,"Crowe, Cameron",11,,"Howard, Jenna",95.08%,A,96.96,A
"Kirkby, Kevin M","MA8410/1 - Algebra II, MTRF, Per. 3 (FY)",Math,34,"Wayne, Lil",11,,"Howard, Jenna",92.36%,A-,89.73,A-
"Kirkby, Kevin M","MA8410/1 - Algebra II, MTRF, Per. 3 (FY)",Math,55,"Mathers, Marshall",11,,"Petzold, Alexa",91.28%,A-,92.2,A-
"Kirkby, Kevin M","MA8410/1 - Algebra II, MTRF, Per. 3 (FY)",Math,84,"Kutcher, Ashton",11,,"Petzold, Alexa",85.2%,B,79.83,B-
"Kirkby, Kevin M","MA8410/1 - Algebra II, MTRF, Per. 3 (FY)",Math,89,"Aguilera, Christina",11,,"Schneider, Cristina",83.55%,B,78.37,C+
"Kirkby, Kevin M","MA8410/1 - Algebra II, MTRF, Per. 3 (FY)",Math,103,"Knowles, Beyoncé",11,,"Casamento, Steven P",84.38%,B,78.61,C+
"Kirkby, Kevin M","MA8410/1 - Algebra II, MTRF, Per. 3 (FY)",Math,140,"Akhtar, Farhan",11,,"Donnelly, Marin",97.7%,A+,95.71,A
"Kirkby, Kevin M","MA8410/1 - Algebra II, MTRF, Per. 3 (FY)",Math,149,"Raymond, Usher",11,,"Donnelly, Marin",93.66%,A,93.66,A
"Kirkby, Kevin M","MA8410/1 - Algebra II, MTRF, Per. 3 (FY)",Math,207,"Montaner, Ricardo",11,,"Schneider, Cristina",73.95%,C,73.82,C
"Schwartzman, Brooke","MA8913/2 - LLD Modified Mathematics 3, MWRF, Per. 4 (FY)",Special Ed,3,"Fenti, Rihanna",11,,"Howard, Jenna",87.04%,B+,83.6,B
"Schwartzman, Brooke","MA8913/2 - LLD Modified Mathematics 3, MWRF, Per. 4 (FY)",Special Ed,20,"Cyrus, Miley",11,,"Howard, Jenna",92.9%,A,92.98,A
"Schwartzman, Brooke","MA8913/2 - LLD Modified Mathematics 3, MWRF, Per. 4 (FY)",Special Ed,124,"Kapoor, Shraddha",11,,"Casamento, Steven P",95.94%,A,95.22,A
"Schwartzman, Brooke","MA8913/2 - LLD Modified Mathematics 3, MWRF, Per. 4 (FY)",Special Ed,134,"Cena, John",11,,"Donnelly, Marin",95.06%,A,95.75,A
"Schwartzman, Brooke","MA8913/2 - LLD Modified Mathematics 3, MWRF, Per. 4 (FY)",Special Ed,148,"Silverman, Sarah",11,,"Donnelly, Marin",97.24%,A,96.9,A
"Schwartzman, Brooke","MA8913/2 - LLD Modified Mathematics 3, MWRF, Per. 4 (FY)",Special Ed,156,"Hosny, Mustafa",11,,"Donnelly, Marin",94.06%,A,92.56,A
"Vargo, Katherine A","MA8913/3 - LLD Modified Mathematics 3, MTRF, Per. 3 (FY)",Special Ed,86,"Sangalo, Ivete",11,,"Casamento, Steven P",89.34%,B+,89.34,B+
"Vargo, Katherine A","MA8914/3 - LLD Modified Mathematics 4, MTRF, Per. 3 (FY)",Special Ed,104,"Coelho, Paulo",11,,"Casamento, Steven P",80.39%,B-,80.81,B-
"Dore, Ryan","MU1407/1 - Zero Period Concert Band, TWRF, Per. 0 (FY)",Music,1,"Bieber, Justin",11,,"Howard, Jenna",97.61%,A+,98.81,A+
"Dore, Ryan","MU1407/1 - Zero Period Concert Band, TWRF, Per. 0 (FY)",Music,10,"Timberlake, Justin",11,,"Howard, Jenna",100%,A+,100,A+
"Dore, Ryan","MU1407/1 - Zero Period Concert Band, TWRF, Per. 0 (FY)",Music,27,"Horan, Niall",11,,"Howard, Jenna",100%,A+,100,A+
"Dore, Ryan","MU1407/1 - Zero Period Concert Band, TWRF, Per. 0 (FY)",Music,48,"Iniesta, Andrés",11,,"Petzold, Alexa",100%,A+,100,A+
"Dore, Ryan","MU1407/1 - Zero Period Concert Band, TWRF, Per. 0 (FY)",Music,69,"Sanz, Alejandro",11,,"Petzold, Alexa",100%,A+,100,A+
"Dore, Ryan","MU1407/1 - Zero Period Concert Band, TWRF, Per. 0 (FY)",Music,71,"Durant, Kevin",11,,"Petzold, Alexa",98.25%,A+,97.92,A+
"Dore, Ryan","MU1407/1 - Zero Period Concert Band, TWRF, Per. 0 (FY)",Music,91,"Johnson, Dwayne",11,,"Casamento, Steven P",100%,A+,100,A+
"Dore, Ryan","MU1407/1 - Zero Period Concert Band, TWRF, Per. 0 (FY)",Music,128,"Jonas, Nick",11,,"Donnelly, Marin",99.44%,A+,99.72,A+
"Dore, Ryan","MU1407/1 - Zero Period Concert Band, TWRF, Per. 0 (FY)",Music,142,"Fry, Stephen",11,,"Donnelly, Marin",91.13%,A-,94.44,A
"Dore, Ryan","MU1407/1 - Zero Period Concert Band, TWRF, Per. 0 (FY)",Music,145,"Bedi, Kiran",11,,"Donnelly, Marin",98.03%,A+,99.02,A+
"Dore, Ryan","MU1407/1 - Zero Period Concert Band, TWRF, Per. 0 (FY)",Music,157,"Noah, Trevor",11,,"Donnelly, Marin",100%,A+,100,A+
"Dore, Ryan","MU1407/1 - Zero Period Concert Band, TWRF, Per. 0 (FY)",Music,159,"Lamar, Kendrick",11,,"Donnelly, Marin",98.59%,A+,99.3,A+
"Dore, Ryan","MU1407/1 - Zero Period Concert Band, TWRF, Per. 0 (FY)",Music,186,"Hemmings, Luke",11,,"Schneider, Cristina",98.59%,A+,98.09,A+
"Dore, Ryan","MU1407/1 - Zero Period Concert Band, TWRF, Per. 0 (FY)",Music,206,"Marvel, Captain",11,,"Schneider, Cristina",99.58%,A+,95.65,A
"Elkin, Margarita","MU2400/1 - Choir/Lunch, MTWRF, Per. LUNCH (FY)",Music,148,"Silverman, Sarah",11,,"Donnelly, Marin",99.25%,A+,99.31,A+
"Elkin, Margarita","MU2403/1 - Chamber Choir, MWRF, Per. 4 (FY)",Music,1,"Bieber, Justin",11,,"Howard, Jenna",100%,A+,99.9,A+
"Elkin, Margarita","MU2403/1 - Chamber Choir, MWRF, Per. 4 (FY)",Music,27,"Horan, Niall",11,,"Howard, Jenna",100%,A+,99.88,A+
"Elkin, Margarita","MU2403/1 - Chamber Choir, MWRF, Per. 4 (FY)",Music,153,"Mix, Little",11,,"Donnelly, Marin",98.93%,A+,99.33,A+
"Elkin, Margarita","MU2403/2 - Chamber Choir, MTRF, Per. 3 (FY)",Music,91,"Johnson, Dwayne",11,,"Casamento, Steven P",100%,A+,99.6,A+
"Elkin, Margarita","MU2403/2 - Chamber Choir, MTRF, Per. 3 (FY)",Music,133,"Songz, Trey",11,,"Donnelly, Marin",97.48%,A,93.37,A
"Elkin, Margarita","MU2403/2 - Chamber Choir, MTRF, Per. 3 (FY)",Music,154,"Beckham, Victoria",11,,"Donnelly, Marin",97.14%,A,97.97,A+
"Dore, Ryan","MU3416/1 - Music Technology, MTRF, Per. 7 (FY)",Music,71,"Durant, Kevin",11,,"Petzold, Alexa",96.73%,A,95.08,A
"Dore, Ryan","MU3416/1 - Music Technology, MTRF, Per. 7 (FY)",Music,114,"Dallas, Cameron",11,,"Casamento, Steven P",88.22%,B+,88.68,B+
"Elkin, Margarita","MU3440/1 - Keyboarding, MTWF, Per. 6 (FY)",Music,139,"Branson, Richard",11,,"Donnelly, Marin",92.57%,A,96.29,A
"Dore, Ryan","MU3450/1 - Modern Rock Band, MTWR, Per. 1 (FY)",Music,133,"Songz, Trey",11,,"Donnelly, Marin",100%,A+,97.62,A+
"Dore, Ryan","MU3450/1 - Modern Rock Band, MTWR, Per. 1 (FY)",Music,186,"Hemmings, Luke",11,,"Schneider, Cristina",100%,A+,109,A+
"Elkin, Margarita","MU3710/1 - AP Music Theory, MTWR, Per. 5 (FY)",Music,91,"Johnson, Dwayne",11,,"Casamento, Steven P",89.55%,A-,91.33,A-
"Bruh, Mathew S","PE3050/3 - Physical Education/Health 11, MTRF, Per. 3 (FY)",Phys. Ed. / Health,14,"Lovato, Demi",11,,"Howard, Jenna",88.4%,B+,88.29,B+
"Bruh, Mathew S","PE3050/3 - Physical Education/Health 11, MTRF, Per. 3 (FY)",Phys. Ed. / Health,24,"Winfrey, Oprah",11,,"Howard, Jenna",94%,A,94.86,A
"Bruh, Mathew S","PE3050/3 - Physical Education/Health 11, MTRF, Per. 3 (FY)",Phys. Ed. / Health,33,"Tomlinson, Louis",11,,"Howard, Jenna",94.8%,A,94.9,A
"Bruh, Mathew S","PE3050/3 - Physical Education/Health 11, MTRF, Per. 3 (FY)",Phys. Ed. / Health,40,"Keys, Alicia",11,,"Petzold, Alexa",95.2%,A,95.78,A
"Bruh, Mathew S","PE3050/3 - Physical Education/Health 11, MTRF, Per. 3 (FY)",Phys. Ed. / Health,41,"O'Brien, Conan",11,,"Petzold, Alexa",95.2%,A,95.56,A
"Bruh, Mathew S","PE3050/3 - Physical Education/Health 11, MTRF, Per. 3 (FY)",Phys. Ed. / Health,44,"Mendes, Shawn",11,,"Petzold, Alexa",94%,A,94.73,A
"Bruh, Mathew S","PE3050/3 - Physical Education/Health 11, MTRF, Per. 3 (FY)",Phys. Ed. / Health,50,"Minaj, Nicki",11,,"Petzold, Alexa",94.8%,A,95.58,A
"Bruh, Mathew S","PE3050/3 - Physical Education/Health 11, MTRF, Per. 3 (FY)",Phys. Ed. / Health,56,"Carey, Mariah",11,,"Petzold, Alexa",94.8%,A,95.13,A
"Bruh, Mathew S","PE3050/3 - Physical Education/Health 11, MTRF, Per. 3 (FY)",Phys. Ed. / Health,57,"Obama, Michelle",11,,"Petzold, Alexa",94%,A,94.96,A
"Bruh, Mathew S","PE3050/3 - Physical Education/Health 11, MTRF, Per. 3 (FY)",Phys. Ed. / Health,59,"Ziegler, Zendaya",11,,"Petzold, Alexa",96%,A,95.96,A
"Bruh, Mathew S","PE3050/3 - Physical Education/Health 11, MTRF, Per. 3 (FY)",Phys. Ed. / Health,70,"Kher, Anupam",11,,"Petzold, Alexa",93.2%,A,94.56,A
"Bruh, Mathew S","PE3050/3 - Physical Education/Health 11, MTRF, Per. 3 (FY)",Phys. Ed. / Health,80,"Johar, Karan",11,,"Petzold, Alexa",98%,A+,96.73,A
"Bruh, Mathew S","PE3050/3 - Physical Education/Health 11, MTRF, Per. 3 (FY)",Phys. Ed. / Health,82,"Falcao, Radamel",11,,"Petzold, Alexa",94%,A,94.05,A
"Bruh, Mathew S","PE3050/3 - Physical Education/Health 11, MTRF, Per. 3 (FY)",Phys. Ed. / Health,97,"O'Neill, Shaq",11,,"Casamento, Steven P",94.8%,A,95.13,A
"Bruh, Mathew S","PE3050/3 - Physical Education/Health 11, MTRF, Per. 3 (FY)",Phys. Ed. / Health,100,"Evans, Chris",11,,"Casamento, Steven P",86%,B,89.37,B+
"Bruh, Mathew S","PE3050/3 - Physical Education/Health 11, MTRF, Per. 3 (FY)",Phys. Ed. / Health,108,"Yankee, Daddy",11,,"Casamento, Steven P",94.8%,A,95.13,A
"Bruh, Mathew S","PE3050/3 - Physical Education/Health 11, MTRF, Per. 3 (FY)",Phys. Ed. / Health,120,"Neto, Felipe",11,,"Casamento, Steven P",94%,A,94.05,A
"Bruh, Mathew S","PE3050/3 - Physical Education/Health 11, MTRF, Per. 3 (FY)",Phys. Ed. / Health,143,"Tisdale, Ashley",11,,"Donnelly, Marin",94.8%,A,95.36,A
"Bruh, Mathew S","PE3050/3 - Physical Education/Health 11, MTRF, Per. 3 (FY)",Phys. Ed. / Health,146,"Puyol, Carles",11,,"Donnelly, Marin",94.4%,A,94.93,A
"Bruh, Mathew S","PE3050/3 - Physical Education/Health 11, MTRF, Per. 3 (FY)",Phys. Ed. / Health,151,"Harris, Calvin",11,,"Donnelly, Marin",94%,A,94.73,A
"Bruh, Mathew S","PE3050/3 - Physical Education/Health 11, MTRF, Per. 3 (FY)",Phys. Ed. / Health,152,"Kimmel, Jimmy",11,,"Donnelly, Marin",95.2%,A,95.33,A
"Bruh, Mathew S","PE3050/3 - Physical Education/Health 11, MTRF, Per. 3 (FY)",Phys. Ed. / Health,155,"Santana, Luan",11,,"Donnelly, Marin",96%,A,98,A+
"Bruh, Mathew S","PE3050/3 - Physical Education/Health 11, MTRF, Per. 3 (FY)",Phys. Ed. / Health,160,"Kaling, Mindy",11,,"Donnelly, Marin",94.4%,A,95.38,A
"Bruh, Mathew S","PE3050/3 - Physical Education/Health 11, MTRF, Per. 3 (FY)",Phys. Ed. / Health,162,"Werneck, Tata",11,,"Donnelly, Marin",94%,A,94.73,A
"Bruh, Mathew S","PE3050/3 - Physical Education/Health 11, MTRF, Per. 3 (FY)",Phys. Ed. / Health,165,"Bastos, Rafinha",11,,"Schneider, Cristina",94.8%,A,95.13,A
"Bruh, Mathew S","PE3050/3 - Physical Education/Health 11, MTRF, Per. 3 (FY)",Phys. Ed. / Health,174,"Cowell, Simon",11,,"Schneider, Cristina",94.8%,A,96.72,A
"Bruh, Mathew S","PE3050/3 - Physical Education/Health 11, MTRF, Per. 3 (FY)",Phys. Ed. / Health,193,"Oppenheimer, Robert",11,,"Schneider, Cristina",98%,A+,96.73,A
"Bruh, Mathew S","PE3050/3 - Physical Education/Health 11, MTRF, Per. 3 (FY)",Phys. Ed. / Health,194,"Bisbal, David",11,,"Schneider, Cristina",94%,A,93.67,A
"Bruh, Mathew S","PE3050/3 - Physical Education/Health 11, MTRF, Per. 3 (FY)",Phys. Ed. / Health,196,"Kroos, Toni",11,,"Schneider, Cristina",95.6%,A,95.53,A
"Bruh, Mathew S","PE3050/3 - Physical Education/Health 11, MTRF, Per. 3 (FY)",Phys. Ed. / Health,197,"Bonner, William",11,,"Schneider, Cristina",94.4%,A,96.07,A
"Johnson, Tyler","PE3050/4 - Physical Education/Health 11, MWRF, Per. 4 (FY)",Phys. Ed. / Health,18,"Kohli, Virat",11,,"Howard, Jenna",97.5%,A+,96.63,A
"Johnson, Tyler","PE3050/4 - Physical Education/Health 11, MWRF, Per. 4 (FY)",Phys. Ed. / Health,31,"Hart, Kevin",11,,"Howard, Jenna",98.33%,A+,93.11,A
"Johnson, Tyler","PE3050/4 - Physical Education/Health 11, MWRF, Per. 4 (FY)",Phys. Ed. / Health,46,"Özil, Mesut",11,,"Petzold, Alexa",99.72%,A+,99.86,A+
"Johnson, Tyler","PE3050/4 - Physical Education/Health 11, MWRF, Per. 4 (FY)",Phys. Ed. / Health,51,"Tosh, Daniel",11,,"Petzold, Alexa",98.33%,A+,97.74,A+
"Johnson, Tyler","PE3050/4 - Physical Education/Health 11, MWRF, Per. 4 (FY)",Phys. Ed. / Health,52,"Rahman, Bill",11,,"Petzold, Alexa",93.06%,A,92.74,A
"Johnson, Tyler","PE3050/4 - Physical Education/Health 11, MWRF, Per. 4 (FY)",Phys. Ed. / Health,53,"Sharma, Anushka",11,,"Petzold, Alexa",99.72%,A+,98.5,A+
"Johnson, Tyler","PE3050/4 - Physical Education/Health 11, MWRF, Per. 4 (FY)",Phys. Ed. / Health,60,"Lavigne, Avril",11,,"Petzold, Alexa",92.22%,A-,86.11,B
"Johnson, Tyler","PE3050/4 - Physical Education/Health 11, MWRF, Per. 4 (FY)",Phys. Ed. / Health,67,"Raina, Suresh",11,,"Casamento, Steven P",99.72%,A+,99.41,A+
"Johnson, Tyler","PE3050/4 - Physical Education/Health 11, MWRF, Per. 4 (FY)",Phys. Ed. / Health,73,"Colbert, Stephen",11,,"Petzold, Alexa",100%,A+,98.34,A+
"Johnson, Tyler","PE3050/4 - Physical Education/Health 11, MWRF, Per. 4 (FY)",Phys. Ed. / Health,106,"Devgn, Ajay",11,,"Casamento, Steven P",99.44%,A+,91.54,A-
"Johnson, Tyler","PE3050/4 - Physical Education/Health 11, MWRF, Per. 4 (FY)",Phys. Ed. / Health,122,"Curtis-Smith, Anne",11,,"Casamento, Steven P",99.44%,A+,98.81,A+
"Johnson, Tyler","PE3050/4 - Physical Education/Health 11, MWRF, Per. 4 (FY)",Phys. Ed. / Health,123,"Viceral, Jose",11,,"Casamento, Steven P",99.44%,A+,99.42,A+
"Johnson, Tyler","PE3050/4 - Physical Education/Health 11, MWRF, Per. 4 (FY)",Phys. Ed. / Health,133,"Songz, Trey",11,,"Donnelly, Marin",91.11%,A-,84.8,B
"Johnson, Tyler","PE3050/4 - Physical Education/Health 11, MWRF, Per. 4 (FY)",Phys. Ed. / Health,142,"Fry, Stephen",11,,"Donnelly, Marin",75%,C,82.35,B-
"Johnson, Tyler","PE3050/4 - Physical Education/Health 11, MWRF, Per. 4 (FY)",Phys. Ed. / Health,144,"Vieira, Marcelo",11,,"Donnelly, Marin",98.57%,A+,91.11,A-
"Johnson, Tyler","PE3050/4 - Physical Education/Health 11, MWRF, Per. 4 (FY)",Phys. Ed. / Health,172,"Maher, Bill",11,,"Schneider, Cristina",91.11%,A-,93.13,A
"Johnson, Tyler","PE3050/4 - Physical Education/Health 11, MWRF, Per. 4 (FY)",Phys. Ed. / Health,182,"AlAbdullah, Rania",11,,"Schneider, Cristina",99.44%,A+,99.42,A+
"Johnson, Tyler","PE3050/4 - Physical Education/Health 11, MWRF, Per. 4 (FY)",Phys. Ed. / Health,184,"Sheen, Charlie",11,,"Schneider, Cristina",98.33%,A+,97.8,A+
"Johnson, Tyler","PE3050/4 - Physical Education/Health 11, MWRF, Per. 4 (FY)",Phys. Ed. / Health,188,"Clifford, Michael",11,,"Schneider, Cristina",99.72%,A+,99.26,A+
"Johnson, Tyler","PE3050/4 - Physical Education/Health 11, MWRF, Per. 4 (FY)",Phys. Ed. / Health,189,"Ansari, Aziz",11,,"Schneider, Cristina",75%,C,82.05,B-
"Johnson, Tyler","PE3050/4 - Physical Education/Health 11, MWRF, Per. 4 (FY)",Phys. Ed. / Health,190,"Cooper, Anderson",11,,"Schneider, Cristina",99.29%,A+,97.68,A+
